order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
1786203,1140,prior,1,1,8,
328719,1140,prior,2,4,14,24
735491,1140,prior,3,3,17,27
28705,1140,prior,4,3,11,14
2494867,1140,prior,5,3,12,7
643056,1140,prior,6,3,14,7
558380,1140,prior,7,3,12,7
800940,1140,prior,8,3,15,14
2182543,1140,prior,9,2,13,13
3038723,1140,prior,10,3,12,22
312839,1140,prior,11,3,17,0
249702,1140,train,12,3,10,21
3302647,1141,prior,1,0,11,
2985684,1141,prior,2,0,17,0
3012559,1141,prior,3,4,14,4
1418821,1141,prior,4,5,7,1
2888503,1141,prior,5,6,7,1
2662796,1141,prior,6,3,17,4
1982134,1141,prior,7,2,9,6
821369,1141,prior,8,5,12,3
2269939,1141,prior,9,1,13,3
1505686,1141,prior,10,3,14,2
1405933,1141,prior,11,2,14,6
1080128,1141,prior,12,4,17,2
2266778,1141,prior,13,0,9,24
2337729,1141,prior,14,3,18,3
2686744,1141,prior,15,4,10,1
1983293,1141,prior,16,4,6,7
1815865,1141,prior,17,5,20,1
2990809,1141,prior,18,4,10,13
207272,1141,prior,19,2,11,5
2119300,1141,prior,20,2,15,28
2392444,1141,prior,21,2,12,21
1514838,1141,prior,22,1,15,6
1527328,1141,prior,23,4,11,3
249202,1141,prior,24,4,16,30
1202211,1141,prior,25,4,12,7
3202214,1141,prior,26,5,9,1
1179762,1141,prior,27,3,11,5
2179516,1141,prior,28,1,12,19
1409778,1141,prior,29,1,10,14
1638273,1141,prior,30,4,9,3
1186686,1141,train,31,2,12,5
2224172,1142,prior,1,1,15,
1748821,1142,prior,2,2,16,8
285997,1142,prior,3,3,13,8
461505,1142,prior,4,3,14,7
1767873,1142,prior,5,6,16,10
1660617,1142,prior,6,1,13,9
708540,1142,prior,7,5,13,11
1992725,1142,prior,8,2,17,18
3186417,1142,prior,9,4,16,16
292741,1142,prior,10,3,17,13
3030899,1142,prior,11,0,17,11
393914,1142,prior,12,3,17,10
2920847,1142,prior,13,2,15,6
2567896,1142,prior,14,3,17,8
822789,1142,prior,15,6,18,10
1142564,1142,prior,16,2,18,10
2442157,1142,prior,17,2,17,7
2787662,1142,prior,18,0,14,5
2355391,1142,prior,19,0,12,14
1944263,1142,prior,20,2,16,16
2322088,1142,prior,21,0,18,5
1050429,1142,prior,22,2,17,9
1987916,1142,prior,23,3,18,15
1063528,1142,prior,24,1,16,5
2231187,1142,prior,25,5,16,4
3347192,1142,prior,26,4,22,6
2173522,1142,prior,27,6,12,9
1045917,1142,prior,28,0,16,8
700142,1142,prior,29,2,17,9
310822,1142,prior,30,2,11,7
2066329,1142,prior,31,3,10,8
544794,1142,prior,32,6,8,17
2275036,1142,prior,33,6,16,7
1812273,1142,prior,34,0,8,8
921408,1142,prior,35,1,17,8
2250373,1142,prior,36,1,15,14
2819581,1142,prior,37,0,15,6
3265889,1142,prior,38,1,14,8
1263386,1142,train,39,3,17,9
2589551,1143,prior,1,5,10,
1327950,1143,prior,2,2,13,30
3026885,1143,prior,3,6,18,30
599773,1143,train,4,6,18,14
1129773,1144,prior,1,0,11,
2373641,1144,prior,2,2,10,23
435984,1144,prior,3,6,12,25
304668,1144,train,4,0,22,30
3247882,1145,prior,1,1,6,
3152592,1145,prior,2,3,9,9
3329256,1145,prior,3,4,11,8
3392152,1145,train,4,3,13,6
145335,1146,prior,1,5,10,
2370790,1146,prior,2,6,13,8
2539198,1146,prior,3,5,10,13
2237430,1146,train,4,0,14,30
1735152,1147,prior,1,0,10,
445098,1147,prior,2,6,13,6
299750,1147,prior,3,2,19,3
943989,1147,prior,4,5,23,3
1057720,1147,prior,5,0,8,9
1695779,1147,prior,6,0,2,7
2032628,1147,prior,7,0,19,7
1747953,1147,prior,8,0,18,28
831096,1147,prior,9,6,15,6
3402642,1147,prior,10,1,13,30
1709695,1147,prior,11,0,11,27
1864090,1147,prior,12,1,20,8
130978,1147,prior,13,0,12,6
2702777,1147,prior,14,5,18,19
2831758,1147,prior,15,1,18,17
1725556,1147,train,16,5,15,25
665098,1148,prior,1,0,13,
1417438,1148,prior,2,1,16,8
943644,1148,prior,3,0,18,20
2335102,1148,prior,4,0,20,7
539759,1148,test,5,1,22,15
1521624,1149,prior,1,4,18,
850516,1149,prior,2,6,15,9
55534,1149,prior,3,2,18,3
2675668,1149,prior,4,0,22,5
730226,1149,test,5,4,22,11
2294011,1150,prior,1,1,17,
928502,1150,prior,2,5,13,4
729831,1150,prior,3,1,17,3
387522,1150,prior,4,4,13,3
2691154,1150,prior,5,0,15,10
1596152,1150,prior,6,3,18,3
1614904,1150,prior,7,5,13,9
1105713,1150,prior,8,4,12,6
2631606,1150,prior,9,2,12,5
526370,1150,prior,10,1,15,6
1965192,1150,prior,11,3,16,2
2691990,1150,prior,12,6,16,3
3320205,1150,prior,13,4,18,5
1454881,1150,prior,14,1,12,4
975780,1150,prior,15,4,14,3
2096942,1150,prior,16,0,15,3
1605791,1150,prior,17,4,12,4
934452,1150,prior,18,0,0,3
3218096,1150,prior,19,1,13,1
3384796,1150,prior,20,4,13,3
800581,1150,prior,21,1,10,4
662506,1150,prior,22,0,13,6
2991781,1150,prior,23,4,12,4
2942512,1150,prior,24,1,15,4
1775938,1150,prior,25,5,16,4
348956,1150,prior,26,2,16,4
794103,1150,prior,27,4,16,2
2180970,1150,prior,28,1,12,4
2266897,1150,prior,29,4,18,3
2655299,1150,prior,30,2,11,5
1586910,1150,prior,31,0,12,5
36608,1150,prior,32,4,13,4
272717,1150,prior,33,3,13,6
1578412,1150,prior,34,0,17,4
937859,1150,prior,35,5,14,5
2436502,1150,prior,36,4,4,6
1812299,1150,prior,37,2,18,5
547616,1150,prior,38,1,16,6
1194991,1150,prior,39,4,14,3
382426,1150,prior,40,1,18,4
1747704,1150,prior,41,0,15,6
1861465,1150,prior,42,4,12,4
2963354,1150,prior,43,2,11,5
2429554,1150,prior,44,3,17,1
631866,1150,prior,45,5,13,2
2155397,1150,prior,46,1,17,3
1908911,1150,prior,47,4,19,3
1476764,1150,train,48,2,11,5
104113,1151,prior,1,6,19,
2530164,1151,prior,2,6,9,28
3115984,1151,prior,3,0,18,30
2874394,1151,prior,4,0,10,30
735800,1151,prior,5,6,11,30
153579,1151,train,6,0,14,30
2686283,1152,prior,1,0,14,
3288207,1152,prior,2,0,15,30
1831316,1152,prior,3,6,1,30
1190592,1152,prior,4,5,18,30
2219156,1152,test,5,2,22,25
2118091,1153,prior,1,1,13,
1823801,1153,prior,2,0,16,13
112391,1153,prior,3,0,11,30
1466862,1153,prior,4,3,10,30
839345,1153,prior,5,3,15,21
1049804,1153,prior,6,0,9,30
1562811,1153,test,7,2,12,30
1512828,1154,prior,1,1,15,
834343,1154,prior,2,2,19,30
249271,1154,prior,3,0,17,5
2346992,1154,test,4,0,16,7
476144,1155,prior,1,0,16,
2067510,1155,prior,2,0,13,21
2943696,1155,prior,3,1,11,8
455840,1155,prior,4,2,10,29
2130822,1155,prior,5,4,17,30
419780,1155,prior,6,2,14,19
235184,1155,prior,7,0,15,5
3390857,1155,prior,8,0,9,14
3212287,1155,prior,9,0,15,7
710863,1155,prior,10,0,10,7
1111180,1155,prior,11,2,21,16
2575320,1155,prior,12,2,17,7
49589,1155,prior,13,6,11,11
2876709,1155,prior,14,6,22,7
1319734,1155,prior,15,1,11,9
337771,1155,prior,16,6,11,12
999077,1155,prior,17,1,9,9
572749,1155,prior,18,1,11,7
401928,1155,train,19,0,10,6
15789,1156,prior,1,1,11,
1316551,1156,prior,2,5,11,30
2428218,1156,prior,3,5,12,14
2036028,1156,prior,4,3,7,5
902518,1156,prior,5,5,16,9
2941725,1156,prior,6,0,19,23
500730,1156,prior,7,1,8,15
1946299,1156,prior,8,0,22,6
551201,1156,prior,9,0,18,30
489722,1156,prior,10,0,9,30
698878,1156,prior,11,4,7,4
2873833,1156,prior,12,5,8,15
121877,1156,prior,13,2,8,11
153383,1156,prior,14,0,9,19
2621925,1156,prior,15,2,7,16
1699499,1156,prior,16,1,19,20
825152,1156,test,17,4,12,30
1571748,1157,prior,1,1,18,
1021881,1157,prior,2,1,8,7
2814220,1157,prior,3,3,18,2
1322342,1157,prior,4,0,8,4
2278080,1157,prior,5,0,16,0
1766114,1157,prior,6,2,9,2
3138678,1157,prior,7,6,10,4
630352,1157,prior,8,5,23,6
1034671,1157,prior,9,1,19,3
2666628,1157,prior,10,3,14,2
612052,1157,prior,11,1,15,5
1529550,1157,prior,12,6,14,12
1651312,1157,prior,13,1,15,2
2443278,1157,prior,14,3,18,9
2573301,1157,prior,15,1,15,5
1489846,1157,train,16,0,17,13
835007,1158,prior,1,3,15,
1937603,1158,prior,2,4,16,22
2512167,1158,prior,3,4,15,28
1705549,1158,prior,4,1,14,11
542332,1158,prior,5,1,16,14
1697566,1158,prior,6,4,17,17
3156680,1158,prior,7,5,18,22
639028,1158,prior,8,1,17,10
3419351,1158,prior,9,4,15,10
796337,1158,train,10,0,15,10
1597167,1159,prior,1,1,18,
2849202,1159,prior,2,1,16,14
51293,1159,prior,3,0,14,30
2279653,1159,prior,4,6,20,20
3192003,1159,prior,5,3,19,30
1217860,1159,test,6,2,21,30
1688282,1160,prior,1,1,13,
709351,1160,prior,2,0,14,30
1829576,1160,prior,3,4,16,30
3120295,1160,prior,4,3,20,30
853408,1160,prior,5,2,7,30
39872,1160,test,6,0,22,30
410739,1161,prior,1,3,10,
3155930,1161,prior,2,3,10,14
2865884,1161,prior,3,4,7,30
2547567,1161,prior,4,5,0,15
1885455,1161,prior,5,2,19,4
38982,1161,prior,6,1,16,6
1407633,1161,prior,7,4,18,10
2370412,1161,prior,8,3,8,20
3411990,1161,prior,9,6,9,10
797320,1161,test,10,0,7,8
338739,1162,prior,1,3,15,
646160,1162,prior,2,5,11,2
922178,1162,prior,3,5,13,7
3143380,1162,prior,4,0,21,9
682365,1162,prior,5,2,10,9
2947433,1162,prior,6,5,12,3
3119180,1162,prior,7,5,16,7
3241635,1162,prior,8,5,13,7
694349,1162,prior,9,5,16,7
285735,1162,prior,10,5,12,7
127369,1162,prior,11,5,12,7
566568,1162,prior,12,5,13,7
1771072,1162,prior,13,5,12,7
1780190,1162,prior,14,5,12,7
1064389,1162,prior,15,2,15,11
694164,1162,prior,16,1,9,6
1029077,1162,prior,17,5,12,4
1414532,1162,prior,18,1,12,10
1701968,1162,prior,19,5,13,4
2012046,1162,prior,20,5,13,7
522235,1162,prior,21,1,12,24
3281063,1162,prior,22,5,10,30
1570737,1162,train,23,2,10,30
235458,1163,prior,1,4,16,
2357028,1163,prior,2,4,17,14
1462080,1163,prior,3,1,14,4
425863,1163,prior,4,1,17,30
750490,1163,prior,5,6,14,30
1545685,1163,prior,6,0,16,1
2880044,1163,prior,7,6,17,13
2757554,1163,prior,8,0,10,30
2955790,1163,prior,9,6,12,13
1027188,1163,prior,10,0,16,1
1215837,1163,prior,11,6,11,20
2117678,1163,test,12,1,12,16
208079,1164,prior,1,2,10,
1152348,1164,prior,2,3,10,15
2656051,1164,prior,3,2,11,20
1701815,1164,prior,4,5,12,10
2698419,1164,prior,5,2,20,4
1983079,1164,prior,6,3,10,1
1686847,1164,prior,7,5,9,2
2927642,1164,prior,8,2,9,4
414675,1164,prior,9,6,5,25
2660704,1164,prior,10,2,16,3
1748499,1164,prior,11,1,19,6
1278717,1164,prior,12,3,16,2
2184263,1164,prior,13,6,16,3
3371729,1164,prior,14,0,7,1
2844626,1164,prior,15,1,13,1
2089327,1164,prior,16,2,16,1
2000530,1164,prior,17,5,17,3
1836325,1164,prior,18,1,14,3
553985,1164,prior,19,1,10,7
40703,1164,prior,20,4,19,3
366455,1164,prior,21,0,22,10
621268,1164,prior,22,5,21,12
602951,1164,prior,23,3,13,5
2860320,1164,prior,24,3,14,7
18215,1164,prior,25,6,9,3
2895195,1164,prior,26,1,11,2
2722049,1164,prior,27,2,16,1
2533733,1164,prior,28,3,11,1
2999713,1164,prior,29,5,22,2
2217238,1164,prior,30,3,21,5
2934856,1164,prior,31,0,15,11
114381,1164,prior,32,5,21,5
2688709,1164,prior,33,2,22,4
2430954,1164,prior,34,0,21,5
3090517,1164,prior,35,4,23,4
3087173,1164,prior,36,0,15,3
166516,1164,prior,37,0,22,0
1958917,1164,prior,38,4,23,4
2105153,1164,prior,39,6,9,2
374833,1164,prior,40,6,10,0
2142702,1164,prior,41,5,20,6
2046177,1164,prior,42,4,11,13
3139016,1164,prior,43,3,20,6
846561,1164,prior,44,1,9,5
3393219,1164,prior,45,3,20,2
3127108,1164,prior,46,5,21,16
436078,1164,prior,47,1,15,3
3366458,1164,prior,48,2,14,1
1557119,1164,prior,49,3,19,1
1719119,1164,prior,50,5,16,2
1496622,1164,prior,51,6,14,1
145516,1164,prior,52,2,20,3
1626256,1164,prior,53,4,20,2
940397,1164,prior,54,1,20,4
1570483,1164,prior,55,3,12,2
1494517,1164,prior,56,5,14,2
2759425,1164,prior,57,2,21,4
737057,1164,prior,58,3,10,8
1831213,1164,prior,59,5,10,9
2626797,1164,prior,60,0,9,2
2299353,1164,prior,61,0,9,0
208399,1164,prior,62,2,19,2
3125332,1164,prior,63,5,14,3
2816126,1164,prior,64,5,20,0
8239,1164,prior,65,0,22,2
3156572,1164,prior,66,5,17,5
3345657,1164,prior,67,5,21,0
237109,1164,prior,68,1,21,3
3271096,1164,prior,69,0,21,13
2745042,1164,prior,70,2,18,9
1064795,1164,prior,71,4,10,2
2752048,1164,prior,72,5,21,8
48588,1164,prior,73,6,13,8
3375850,1164,prior,74,0,13,8
34177,1164,prior,75,2,19,2
553436,1164,prior,76,2,22,0
1155547,1164,prior,77,6,12,4
2895451,1164,prior,78,1,20,2
169422,1164,train,79,3,23,2
2900470,1165,prior,1,2,11,
1537826,1165,prior,2,6,14,18
177132,1165,prior,3,2,13,3
2608172,1165,prior,4,0,14,5
372178,1165,prior,5,4,18,4
2610684,1165,prior,6,3,14,6
2992544,1165,prior,7,4,12,8
1564626,1165,prior,8,0,9,10
61213,1165,prior,9,1,11,8
2326895,1165,prior,10,2,18,1
1274756,1165,prior,11,4,15,23
523558,1165,prior,12,1,20,4
2406943,1165,prior,13,3,14,9
2207291,1165,prior,14,5,10,2
1803421,1165,prior,15,6,13,30
976803,1165,prior,16,5,15,6
1733388,1165,prior,17,3,13,5
2018185,1165,prior,18,4,19,1
1398432,1165,prior,19,1,14,30
2067357,1165,prior,20,2,18,22
2710820,1165,prior,21,2,18,7
1833420,1165,prior,22,6,9,30
2162827,1165,prior,23,5,16,20
536324,1165,train,24,5,12,7
1261242,1166,prior,1,4,18,
2766223,1166,prior,2,6,15,16
1698230,1166,prior,3,0,13,15
3066719,1166,prior,4,6,14,6
1940628,1166,prior,5,5,16,20
1479458,1166,prior,6,0,12,30
1895827,1166,prior,7,0,13,21
1954847,1166,prior,8,6,11,13
436817,1166,prior,9,6,15,30
1787902,1166,train,10,3,6,4
1208508,1167,prior,1,4,12,
1280878,1167,prior,2,6,10,30
1883927,1167,prior,3,3,13,4
356243,1167,prior,4,6,16,3
1861102,1167,prior,5,5,16,13
3251213,1167,train,6,6,14,8
1056818,1168,prior,1,1,17,
752492,1168,prior,2,1,18,7
1494899,1168,prior,3,0,16,6
530588,1168,train,4,1,12,30
501976,1169,prior,1,2,19,
2213265,1169,prior,2,5,10,3
1021474,1169,prior,3,5,16,28
1228423,1169,prior,4,2,7,4
1370960,1169,prior,5,1,11,6
686968,1169,prior,6,3,14,9
359937,1169,prior,7,1,19,5
2813768,1169,prior,8,1,17,7
949458,1169,prior,9,6,11,12
2826785,1169,prior,10,3,15,11
3067653,1169,prior,11,5,8,9
809042,1169,prior,12,0,17,9
2913888,1169,prior,13,4,18,11
2479253,1169,train,14,3,17,13
1394732,1170,prior,1,2,10,
2475038,1170,prior,2,2,10,28
2875117,1170,prior,3,1,20,30
246276,1170,prior,4,0,19,30
414942,1170,prior,5,4,13,11
1323333,1170,prior,6,3,13,6
3351810,1170,prior,7,4,12,15
2583110,1170,prior,8,4,12,30
263399,1170,prior,9,1,13,30
1211668,1170,prior,10,1,14,14
2877055,1170,prior,11,2,7,15
3009469,1170,prior,12,5,13,3
724335,1170,prior,13,4,12,6
577302,1170,prior,14,1,11,4
364367,1170,prior,15,4,21,3
1658021,1170,prior,16,2,14,12
2085716,1170,train,17,1,15,13
2080101,1171,prior,1,4,11,
3247401,1171,prior,2,4,17,14
2544090,1171,prior,3,1,15,4
3166223,1171,prior,4,5,17,25
2881324,1171,prior,5,0,18,2
666887,1171,prior,6,6,18,13
779771,1171,prior,7,0,12,15
104022,1171,prior,8,6,10,13
1571063,1171,prior,9,3,14,4
703098,1171,prior,10,6,11,17
3243831,1171,prior,11,3,13,11
2653899,1171,prior,12,4,14,22
1034486,1171,prior,13,1,17,11
1689747,1171,prior,14,6,16,5
2983289,1171,prior,15,1,20,16
2996587,1171,prior,16,4,19,3
2476689,1171,prior,17,3,12,6
2375957,1171,prior,18,0,15,4
785991,1171,prior,19,5,10,5
2001812,1171,prior,20,1,20,3
996039,1171,prior,21,4,19,10
868787,1171,prior,22,6,14,2
3300285,1171,prior,23,5,12,6
1969126,1171,prior,24,1,18,3
838994,1171,prior,25,0,13,6
1362849,1171,prior,26,3,17,10
1353076,1171,prior,27,6,17,3
1798480,1171,prior,28,0,2,1
3064730,1171,prior,29,2,20,9
2706832,1171,prior,30,6,15,4
3201604,1171,prior,31,4,18,5
1816826,1171,prior,32,5,12,15
2363656,1171,prior,33,1,13,3
946272,1171,prior,34,2,13,15
352134,1171,prior,35,6,15,4
644486,1171,test,36,2,15,17
292192,1172,prior,1,6,15,
509832,1172,prior,2,5,20,13
1216544,1172,prior,3,6,19,8
1123114,1172,train,4,0,17,15
2748257,1173,prior,1,0,12,
865962,1173,prior,2,4,12,4
317086,1173,prior,3,4,21,0
2378134,1173,prior,4,3,15,6
1224806,1173,prior,5,3,10,7
2644438,1173,prior,6,4,15,1
1154265,1173,prior,7,5,23,1
3132585,1173,prior,8,1,14,3
1143604,1173,prior,9,1,10,7
2147515,1173,prior,10,3,16,2
2648865,1173,prior,11,0,13,4
342549,1173,prior,12,4,12,4
1707766,1173,prior,13,0,9,3
1756595,1173,prior,14,3,12,3
2021316,1173,prior,15,1,9,5
3344034,1173,prior,16,4,10,10
884025,1173,prior,17,6,14,2
3020570,1173,prior,18,5,20,6
1649894,1173,prior,19,2,14,4
1122036,1173,prior,20,5,14,3
3065568,1173,prior,21,3,15,5
2418321,1173,prior,22,1,15,30
1989969,1173,prior,23,1,19,7
3010384,1173,prior,24,4,14,3
2536776,1173,prior,25,1,19,4
503611,1173,prior,26,0,0,6
2528654,1173,prior,27,0,11,14
194574,1173,prior,28,5,17,5
1536453,1173,prior,29,6,11,8
693069,1173,prior,30,5,16,6
2933305,1173,prior,31,0,16,2
1487944,1173,prior,32,1,10,8
1431044,1173,prior,33,0,13,6
2711157,1173,prior,34,0,12,14
1439470,1173,prior,35,1,14,15
529671,1173,prior,36,6,13,5
620960,1173,prior,37,1,9,2
327161,1173,prior,38,2,13,1
1439485,1173,prior,39,0,12,5
437656,1173,prior,40,1,15,1
137349,1173,prior,41,1,18,14
1993246,1173,prior,42,3,15,9
2355265,1173,prior,43,0,14,4
3021450,1173,prior,44,3,17,3
256452,1173,prior,45,0,10,11
1608798,1173,prior,46,1,9,1
487325,1173,prior,47,3,12,2
2478650,1173,prior,48,6,22,3
82860,1173,prior,49,2,9,3
3340807,1173,prior,50,1,14,20
1795277,1173,prior,51,1,9,14
954553,1173,prior,52,5,11,11
402500,1173,prior,53,2,13,11
3303721,1173,prior,54,0,9,12
3261731,1173,prior,55,5,14,5
5743,1173,train,56,6,16,8
3371429,1174,prior,1,1,16,
3247147,1174,prior,2,0,12,30
1942078,1174,prior,3,2,15,30
1166076,1174,test,4,0,15,30
800854,1175,prior,1,6,17,
544155,1175,prior,2,6,14,28
2491140,1175,prior,3,6,14,7
45053,1175,prior,4,4,13,30
1756074,1175,prior,5,6,16,30
1660241,1175,test,6,4,13,30
3170917,1176,prior,1,4,11,
233921,1176,prior,2,2,11,12
3007263,1176,prior,3,4,6,16
373161,1176,prior,4,1,10,4
3197275,1176,prior,5,5,11,11
2183196,1176,prior,6,1,15,3
3310670,1176,prior,7,5,9,30
3378121,1176,prior,8,2,12,18
1135668,1176,prior,9,2,16,7
2662872,1176,prior,10,1,13,13
1595507,1176,prior,11,1,11,30
2961500,1176,train,12,1,16,7
1125989,1177,prior,1,3,20,
824755,1177,prior,2,6,15,10
3003546,1177,prior,3,6,13,7
2835870,1177,prior,4,0,16,8
774574,1177,prior,5,6,17,6
1993160,1177,prior,6,0,3,30
2339890,1177,prior,7,5,15,5
2135038,1177,prior,8,0,10,2
2290961,1177,prior,9,3,18,3
1104549,1177,prior,10,0,13,4
1782075,1177,prior,11,4,19,4
424851,1177,prior,12,0,13,3
3067794,1177,prior,13,6,19,13
3335611,1177,prior,14,2,20,3
1399647,1177,prior,15,4,17,9
1035800,1177,prior,16,2,11,12
876052,1177,prior,17,6,22,4
3200178,1177,prior,18,2,12,3
3237309,1177,prior,19,6,19,4
2327647,1177,prior,20,3,18,18
1274259,1177,prior,21,2,15,6
2173976,1177,prior,22,2,16,0
637,1177,prior,23,5,17,10
1289704,1177,prior,24,0,17,9
1180912,1177,prior,25,6,15,6
2948778,1177,prior,26,0,8,1
1761698,1177,prior,27,0,19,0
506722,1177,prior,28,3,17,10
2983582,1177,prior,29,5,21,2
747106,1177,prior,30,0,12,9
1441458,1177,prior,31,6,18,6
2542393,1177,prior,32,0,20,1
1577416,1177,prior,33,4,18,4
794310,1177,prior,34,1,19,18
2240029,1177,prior,35,5,14,4
283458,1177,prior,36,3,11,5
889757,1177,prior,37,3,16,0
802206,1177,prior,38,0,12,4
2219177,1177,prior,39,5,21,5
304042,1177,prior,40,1,19,10
1276497,1177,prior,41,6,22,5
1280044,1177,prior,42,6,10,7
227389,1177,prior,43,6,11,7
2357340,1177,prior,44,0,18,8
1392401,1177,prior,45,4,0,11
1155242,1177,prior,46,2,18,5
483912,1177,prior,47,0,7,5
2893913,1177,prior,48,2,17,16
761366,1177,prior,49,0,10,5
3100295,1177,prior,50,3,7,10
2413557,1177,prior,51,6,11,17
2578885,1177,test,52,3,19,4
1444878,1178,prior,1,3,10,
1336571,1178,prior,2,0,11,30
967145,1178,prior,3,0,13,30
2571540,1178,prior,4,0,16,7
3167112,1178,prior,5,0,11,21
2511595,1178,prior,6,5,16,19
1818168,1178,prior,7,0,13,30
985029,1178,prior,8,6,9,20
1198410,1178,prior,9,1,16,16
184666,1178,prior,10,0,11,30
1534547,1178,prior,11,5,16,30
2719212,1178,test,12,0,9,30
1321303,1179,prior,1,0,16,
1175034,1179,prior,2,5,16,12
2969899,1179,prior,3,6,15,8
593501,1179,prior,4,0,18,15
1635222,1179,prior,5,5,10,5
1996595,1179,prior,6,3,10,30
3187684,1179,prior,7,2,11,30
669600,1179,prior,8,2,10,30
2732379,1179,prior,9,2,17,30
1756547,1179,prior,10,4,12,16
2897298,1179,test,11,2,11,26
413762,1180,prior,1,0,11,
792678,1180,prior,2,0,12,30
2841712,1180,prior,3,0,15,30
1347300,1180,prior,4,0,14,14
2204947,1180,prior,5,0,8,14
2416067,1180,prior,6,0,15,21
1240459,1180,prior,7,0,11,28
824017,1180,prior,8,0,16,14
3013853,1180,prior,9,0,15,7
1050132,1180,prior,10,0,11,30
2989106,1180,prior,11,0,11,30
1843281,1180,train,12,0,11,30
2369709,1181,prior,1,1,13,
2958571,1181,prior,2,3,12,30
1807911,1181,prior,3,4,18,30
194111,1181,prior,4,2,12,19
1537331,1181,prior,5,2,11,30
1486196,1181,prior,6,1,22,20
464921,1181,prior,7,0,14,30
2780400,1181,prior,8,0,17,30
3216939,1181,prior,9,1,11,30
2028200,1181,prior,10,4,13,3
998784,1181,train,11,1,13,4
65267,1182,prior,1,2,10,
1016712,1182,prior,2,1,12,30
1380403,1182,prior,3,5,14,18
737811,1182,test,4,4,13,20
618187,1183,prior,1,0,10,
1227926,1183,prior,2,2,13,30
292944,1183,prior,3,0,14,30
2501604,1183,prior,4,0,12,30
3377875,1183,test,5,4,14,4
527529,1184,prior,1,6,6,
2405241,1184,prior,2,6,14,14
2260251,1184,prior,3,6,10,7
1463983,1184,prior,4,6,18,7
1040176,1184,prior,5,4,14,26
3068388,1184,prior,6,1,12,4
493721,1184,prior,7,0,9,13
3417523,1184,prior,8,6,15,6
1289473,1184,train,9,5,22,6
3282626,1185,prior,1,2,14,
652638,1185,prior,2,5,14,24
2489156,1185,prior,3,2,8,18
2051432,1185,prior,4,3,14,15
843517,1185,prior,5,6,10,24
2429814,1185,prior,6,4,10,30
1648730,1185,prior,7,2,12,19
1651618,1185,prior,8,3,12,8
1517866,1185,prior,9,3,12,7
1723309,1185,prior,10,5,10,30
1463798,1185,train,11,4,10,6
1218447,1186,prior,1,0,15,
352850,1186,prior,2,0,10,7
3331938,1186,prior,3,0,15,0
2209784,1186,prior,4,5,17,19
578112,1186,prior,5,6,17,15
465593,1186,prior,6,0,10,8
2395601,1186,prior,7,5,19,5
1854501,1186,prior,8,6,15,8
2736252,1186,prior,9,0,16,22
80295,1186,prior,10,6,18,13
82638,1186,prior,11,5,19,6
1852040,1186,prior,12,1,16,17
111442,1186,prior,13,3,9,2
155827,1186,prior,14,5,17,2
2703177,1186,prior,15,6,10,8
435796,1186,prior,16,6,9,28
2476894,1186,prior,17,5,14,13
472417,1186,train,18,5,13,14
1261655,1187,prior,1,1,10,
1860229,1187,prior,2,1,9,7
1895730,1187,prior,3,1,10,7
723753,1187,train,4,0,12,6
1376924,1188,prior,1,0,15,
2928712,1188,prior,2,6,15,27
1503627,1188,prior,3,1,13,9
2504193,1188,prior,4,0,23,6
65923,1188,prior,5,5,8,5
93014,1188,prior,6,0,19,16
2183152,1188,prior,7,0,11,7
2815047,1188,prior,8,0,11,0
3081823,1188,prior,9,0,8,7
3337559,1188,prior,10,0,12,7
580476,1188,train,11,6,17,20
1346464,1189,prior,1,2,10,
60811,1189,prior,2,4,9,30
823638,1189,prior,3,3,12,20
1150872,1189,prior,4,4,17,15
2802260,1189,prior,5,1,10,4
381470,1189,prior,6,3,10,2
2104159,1189,prior,7,3,10,7
2597017,1189,train,8,4,15,8
1704585,1190,prior,1,1,8,
439924,1190,prior,2,1,21,7
3410161,1190,prior,3,2,8,8
3025307,1190,train,4,0,23,26
1179018,1191,prior,1,1,10,
478338,1191,prior,2,5,9,4
246209,1191,prior,3,1,11,3
2180258,1191,prior,4,4,9,3
2693870,1191,prior,5,3,9,13
1936534,1191,prior,6,5,15,2
2365389,1191,prior,7,1,8,17
3129150,1191,prior,8,5,11,4
2580323,1191,prior,9,1,6,10
2123558,1191,prior,10,3,9,2
2887448,1191,prior,11,3,12,0
674081,1191,prior,12,3,12,0
798423,1191,prior,13,3,13,7
792111,1191,prior,14,2,12,6
172713,1191,prior,15,5,9,3
301472,1191,prior,16,2,10,4
2998013,1191,prior,17,2,16,7
2381745,1191,prior,18,2,9,7
3124342,1191,prior,19,5,9,10
3031403,1191,prior,20,5,9,0
2129917,1191,prior,21,2,12,4
2380622,1191,prior,22,2,9,7
3316540,1191,prior,23,2,9,14
948824,1191,prior,24,2,13,7
2067158,1191,prior,25,2,8,7
262640,1191,prior,26,4,13,2
18704,1191,prior,27,1,7,4
2641709,1191,prior,28,5,14,11
2494934,1191,prior,29,2,10,11
1999277,1191,prior,30,2,14,7
1630567,1191,prior,31,2,10,14
1440714,1191,prior,32,2,10,0
2803268,1191,prior,33,5,13,3
3225959,1191,prior,34,6,16,8
70681,1191,prior,35,3,10,18
293576,1191,prior,36,4,8,15
1646039,1191,prior,37,1,9,18
387803,1191,prior,38,3,9,2
