order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order,order_status,payment_status,order_timestamp,total_amount
1796057,696,prior,30,1,10,7,PLACED,FAILED,54:31.3,1256.75
238757,696,prior,31,1,10,7,PLACED,FAILED,54:31.3,799.48
1925281,696,prior,32,1,11,7,DELIVERED,PAID,54:31.3,933.71
1670264,696,prior,33,1,11,14,DELIVERED,PAID,54:31.3,1617.88
1931809,696,prior,34,3,14,30,PLACED,PAID,54:31.3,2330.37
1517827,696,prior,35,3,9,7,CANCELLED,FAILED,54:31.3,1565.92
512932,696,prior,36,1,10,30,DELIVERED,REFUNDED,54:31.3,726.57
2098075,696,prior,37,2,10,8,DELIVERED,FAILED,54:31.3,1100
2235222,696,prior,38,2,11,14,PLACED,FAILED,54:31.3,1230.49
2643096,696,train,39,2,10,30,PLACED,FAILED,54:31.3,1203.87
2803934,697,prior,1,5,14,,PLACED,PAID,54:31.3,1384.69
1931587,697,prior,2,4,12,13,DELIVERED,PAID,54:31.3,1954.6
829550,697,prior,3,2,15,26,DELIVERED,PAID,54:31.3,2335.54
1734289,697,prior,4,3,10,1,PLACED,PAID,54:31.3,1370.93
3338506,697,prior,5,2,9,20,CANCELLED,REFUNDED,54:31.3,1634.41
2451495,697,train,6,0,11,26,CANCELLED,PAID,54:31.3,1937.4
2011240,698,prior,1,0,12,,PLACED,REFUNDED,54:31.3,1857.04
2297906,698,prior,2,0,16,30,DELIVERED,PAID,54:31.3,1506.29
1455973,698,prior,3,2,16,30,PLACED,PAID,54:31.3,2074.18
157024,698,prior,4,1,18,30,CANCELLED,FAILED,54:31.3,1204.38
1029165,698,prior,5,3,11,23,CANCELLED,REFUNDED,54:31.3,846.29
2904666,698,test,6,1,14,30,PLACED,FAILED,54:31.3,1956.34
1672786,699,prior,1,1,1,,DELIVERED,PAID,54:31.3,1353.48
992025,699,prior,2,0,16,6,CANCELLED,PAID,54:31.3,1402.05
1852592,699,prior,3,3,11,30,PLACED,PAID,54:31.3,2341.21
1288032,699,prior,4,1,14,19,PLACED,FAILED,54:31.3,837.33
3388252,699,prior,5,1,13,14,PLACED,REFUNDED,54:31.3,505.13
1609172,699,prior,6,6,4,5,PLACED,REFUNDED,54:31.3,738.46
1668864,699,prior,7,6,12,14,DELIVERED,REFUNDED,54:31.3,2215.59
2109523,699,prior,8,1,11,2,DELIVERED,REFUNDED,54:31.3,178.44
1654656,699,prior,9,6,14,12,DELIVERED,PAID,54:31.3,622.79
2513997,699,prior,10,2,12,10,CANCELLED,FAILED,54:31.3,548.91
293972,699,prior,11,1,9,6,DELIVERED,PAID,54:31.3,1879.8
809997,699,prior,12,1,12,7,CANCELLED,REFUNDED,54:31.3,1487.76
2920958,699,prior,13,2,8,8,CANCELLED,PAID,54:31.3,328.64
1822866,699,prior,14,0,8,19,CANCELLED,FAILED,54:31.3,1980.56
3313355,699,prior,15,2,11,2,CANCELLED,REFUNDED,54:31.3,1451.63
3027482,699,prior,16,2,16,7,CANCELLED,PAID,54:31.3,2185.28
3319013,699,prior,17,6,14,4,PLACED,REFUNDED,54:31.3,1030.85
2237897,699,prior,18,5,9,6,PLACED,FAILED,54:31.3,901.03
631965,699,prior,19,1,14,10,PLACED,PAID,54:31.3,183.47
2454237,699,prior,20,0,15,6,DELIVERED,FAILED,54:31.3,244.11
2332309,699,prior,21,1,9,22,DELIVERED,REFUNDED,54:31.3,1894.06
1493345,699,prior,22,0,9,6,CANCELLED,REFUNDED,54:31.3,544.05
811512,699,prior,23,4,15,4,CANCELLED,PAID,54:31.3,537.22
958043,699,prior,24,0,14,3,DELIVERED,FAILED,54:31.3,934.36
957103,699,prior,25,1,15,22,DELIVERED,FAILED,54:31.3,831.76
2886836,699,prior,26,5,7,4,DELIVERED,FAILED,54:31.3,1264.79
3230472,699,prior,27,4,15,6,PLACED,FAILED,54:31.3,2335.9
402203,699,prior,28,6,10,9,PLACED,REFUNDED,54:31.3,1944.69
2177467,699,prior,29,5,15,6,PLACED,PAID,54:31.3,2165.62
1768531,699,prior,30,0,12,2,DELIVERED,FAILED,54:31.3,2499.58
3170166,699,prior,31,4,15,4,DELIVERED,FAILED,54:31.3,1688.97
2497479,699,prior,32,4,9,14,PLACED,FAILED,54:31.3,814
2360789,699,prior,33,5,15,22,CANCELLED,PAID,54:31.3,883.2
2695360,699,prior,34,0,9,16,DELIVERED,PAID,54:31.3,468.03
2466248,699,prior,35,5,11,5,CANCELLED,FAILED,54:31.3,1543.97
2473549,699,prior,36,5,7,14,DELIVERED,PAID,54:31.3,2042.39
2154325,699,train,37,0,10,9,CANCELLED,FAILED,54:31.3,2258.95
305901,700,prior,1,2,16,,CANCELLED,FAILED,54:31.3,2119.63
1533196,700,prior,2,3,16,1,PLACED,FAILED,54:31.3,1071.49
2034326,700,prior,3,6,11,3,PLACED,REFUNDED,54:31.3,456.93
758352,700,prior,4,0,12,1,DELIVERED,PAID,54:31.3,669.07
2867201,700,prior,5,3,10,3,DELIVERED,PAID,54:31.3,1411.88
222117,700,prior,6,5,19,2,DELIVERED,PAID,54:31.3,1102.68
1471185,700,prior,7,1,10,3,DELIVERED,PAID,54:31.3,2499.01
1218798,700,prior,8,3,19,2,PLACED,FAILED,54:31.3,1347.72
3002915,700,train,9,6,10,3,PLACED,PAID,54:31.3,739.17
2808127,701,prior,1,2,14,,PLACED,REFUNDED,54:31.3,2143.06
2677145,701,prior,2,3,11,30,DELIVERED,PAID,54:31.3,1669.35
740361,701,prior,3,1,13,30,DELIVERED,FAILED,54:31.3,2421.73
2866491,701,prior,4,3,12,30,CANCELLED,REFUNDED,54:31.3,2121.66
1676999,701,prior,5,4,11,30,PLACED,FAILED,54:31.3,1273.25
3012416,701,prior,6,0,17,30,DELIVERED,REFUNDED,54:31.3,1455.08
3164079,701,prior,7,1,17,15,CANCELLED,REFUNDED,54:31.3,1139.29
1497682,701,test,8,2,12,15,DELIVERED,FAILED,54:31.3,1279.56
2858415,702,prior,1,1,14,,CANCELLED,PAID,54:31.3,2268.55
1833346,702,prior,2,5,9,4,DELIVERED,REFUNDED,54:31.3,1735.32
2267077,702,prior,3,3,11,26,DELIVERED,FAILED,54:31.3,398.55
2585666,702,prior,4,0,12,30,CANCELLED,PAID,54:31.3,2435.64
1029500,702,prior,5,4,11,4,PLACED,PAID,54:31.3,1692.44
2066024,702,prior,6,3,11,13,DELIVERED,PAID,54:31.3,2074.42
2865755,702,prior,7,2,9,6,DELIVERED,FAILED,54:31.3,798.67
707948,702,prior,8,3,12,8,CANCELLED,REFUNDED,54:31.3,1084.15
1413002,702,prior,9,1,13,26,PLACED,PAID,54:31.3,2076.07
2435523,702,prior,10,4,11,3,PLACED,PAID,54:31.3,2151.75
1104196,702,prior,11,2,11,26,PLACED,FAILED,54:31.3,940.27
352680,702,prior,12,1,6,6,CANCELLED,FAILED,54:31.3,2252.51
882031,702,prior,13,2,15,1,PLACED,FAILED,54:31.3,2140.87
3080533,702,prior,14,3,7,1,CANCELLED,REFUNDED,54:31.3,321.66
3246339,702,prior,15,3,11,14,CANCELLED,PAID,54:31.3,586.48
2978189,702,prior,16,0,15,4,PLACED,FAILED,54:31.3,651.73
1577526,702,prior,17,2,9,2,PLACED,PAID,54:31.3,478.66
2358959,702,prior,18,3,8,22,DELIVERED,PAID,54:31.3,389.2
1432313,702,prior,19,2,13,30,DELIVERED,PAID,54:31.3,2034.49
2571784,702,prior,20,1,12,6,CANCELLED,PAID,54:31.3,517.64
3358958,702,prior,21,2,11,8,DELIVERED,REFUNDED,54:31.3,184.77
1820346,702,prior,22,2,9,14,DELIVERED,PAID,54:31.3,1135.03
879066,702,prior,23,4,21,2,PLACED,PAID,54:31.3,378.2
2025747,702,prior,24,2,12,5,CANCELLED,FAILED,54:31.3,2456.31
549953,702,prior,25,4,22,23,PLACED,REFUNDED,54:31.3,1930.86
1534811,702,prior,26,1,12,18,DELIVERED,FAILED,54:31.3,595.21
1726557,702,test,27,4,13,3,DELIVERED,REFUNDED,54:31.3,2409.87
2154341,703,prior,1,6,10,,PLACED,FAILED,54:31.3,1109.67
1318862,703,prior,2,2,12,3,CANCELLED,REFUNDED,54:31.3,1130.85
1769363,703,prior,3,1,14,6,DELIVERED,FAILED,54:31.3,2381.19
2676933,703,prior,4,6,11,5,PLACED,FAILED,54:31.3,1667.68
1268713,703,prior,5,5,14,6,CANCELLED,FAILED,54:31.3,1747.12
1792823,703,prior,6,3,12,5,PLACED,REFUNDED,54:31.3,1403.66
1736729,703,prior,7,1,15,5,CANCELLED,PAID,54:31.3,2344.11
611092,703,prior,8,2,12,15,PLACED,REFUNDED,54:31.3,334.39
2713750,703,prior,9,1,13,13,PLACED,FAILED,54:31.3,947.34
261370,703,train,10,1,12,7,DELIVERED,REFUNDED,54:31.3,501.97
1723568,704,prior,1,4,12,,DELIVERED,FAILED,54:31.3,1929.77
2943226,704,prior,2,1,14,18,CANCELLED,PAID,54:31.3,1410.68
2540917,704,prior,3,0,17,27,CANCELLED,REFUNDED,54:31.3,1251.4
1030495,704,prior,4,4,13,4,CANCELLED,REFUNDED,54:31.3,692.39
3039043,704,prior,5,1,15,11,PLACED,REFUNDED,54:31.3,1532.38
2376164,704,prior,6,0,10,13,CANCELLED,PAID,54:31.3,1948.09
2127707,704,train,7,6,19,20,DELIVERED,FAILED,54:31.3,1133.19
984294,705,prior,1,4,11,,CANCELLED,REFUNDED,54:31.3,546.44
1435460,705,prior,2,6,11,9,DELIVERED,REFUNDED,54:31.3,2073.89
1422201,705,prior,3,3,16,18,CANCELLED,PAID,54:31.3,1170.25
2002973,705,prior,4,1,16,12,CANCELLED,FAILED,54:31.3,973.62
1987153,705,prior,5,2,19,30,DELIVERED,REFUNDED,54:31.3,513.65
1263919,705,prior,6,4,9,30,CANCELLED,FAILED,54:31.3,893.15
959637,705,train,7,5,20,8,PLACED,REFUNDED,54:31.3,2469.34
202431,706,prior,1,3,10,,CANCELLED,FAILED,54:31.3,2173.85
141996,706,prior,2,2,17,13,CANCELLED,REFUNDED,54:31.3,1120.29
2263029,706,prior,3,0,13,19,PLACED,PAID,54:31.3,1366.92
2372024,706,prior,4,2,14,23,DELIVERED,FAILED,54:31.3,767.56
2120814,706,prior,5,0,14,26,PLACED,REFUNDED,54:31.3,1007.9
2608338,706,prior,6,3,15,17,DELIVERED,FAILED,54:31.3,180.04
600933,706,prior,7,3,18,0,CANCELLED,REFUNDED,54:31.3,1005.84
1359585,706,prior,8,2,14,6,DELIVERED,REFUNDED,54:31.3,668.2
2375547,706,prior,9,2,8,30,CANCELLED,PAID,54:31.3,1944.38
1289601,706,prior,10,3,10,15,PLACED,PAID,54:31.3,231.86
178418,706,test,11,1,15,30,PLACED,FAILED,54:31.3,1204.03
418857,707,prior,1,0,12,,PLACED,REFUNDED,54:31.3,1686.53
923520,707,prior,2,0,16,30,PLACED,FAILED,54:31.3,1006.42
1305271,707,prior,3,0,16,21,CANCELLED,REFUNDED,54:31.3,1458.82
1349932,707,prior,4,3,14,3,DELIVERED,FAILED,54:31.3,2451.84
2556514,707,prior,5,1,17,5,DELIVERED,PAID,54:31.3,211.53
1640849,707,prior,6,1,15,7,DELIVERED,REFUNDED,54:31.3,1006.41
1846736,707,prior,7,2,18,22,PLACED,FAILED,54:31.3,386.9
2693109,707,prior,8,2,16,7,PLACED,REFUNDED,54:31.3,369.63
212338,707,prior,9,6,19,30,CANCELLED,REFUNDED,54:31.3,893.71
875642,707,prior,10,5,14,27,CANCELLED,REFUNDED,54:31.3,436.87
609735,707,prior,11,4,15,27,DELIVERED,PAID,54:31.3,1691.53
1791622,707,prior,12,0,12,24,DELIVERED,REFUNDED,54:31.3,432.39
1191841,707,train,13,5,10,30,DELIVERED,REFUNDED,54:31.3,2252.32
580483,708,prior,1,5,17,,DELIVERED,PAID,54:31.3,1500.35
1873253,708,prior,2,3,17,30,DELIVERED,FAILED,54:31.3,1615.09
2860859,708,prior,3,1,10,12,PLACED,REFUNDED,54:31.3,2287.71
2948862,708,prior,4,6,16,30,DELIVERED,FAILED,54:31.3,1895.53
2098508,708,prior,5,6,14,7,DELIVERED,PAID,54:31.3,1704.42
2056793,708,prior,6,0,11,22,PLACED,FAILED,54:31.3,155.03
1679145,708,prior,7,6,15,13,DELIVERED,PAID,54:31.3,1676.04
445991,708,prior,8,2,11,30,CANCELLED,REFUNDED,54:31.3,2278.01
1288342,708,prior,9,2,10,30,CANCELLED,REFUNDED,54:31.3,220.25
2503924,708,prior,10,4,14,23,PLACED,REFUNDED,54:31.3,843.59
1070088,708,prior,11,2,11,12,CANCELLED,PAID,54:31.3,1876.39
2084061,708,prior,12,5,19,24,CANCELLED,PAID,54:31.3,214.3
929385,708,prior,13,2,17,11,CANCELLED,REFUNDED,54:31.3,994.66
219418,708,prior,14,5,12,17,CANCELLED,FAILED,54:31.3,245.71
1202012,708,train,15,2,11,30,PLACED,PAID,54:31.3,225.27
1284746,709,prior,1,1,19,,DELIVERED,FAILED,54:31.3,1153.07
389851,709,prior,2,0,21,6,DELIVERED,FAILED,54:31.3,1409.97
1331431,709,prior,3,6,15,6,CANCELLED,FAILED,54:31.3,1052.32
147387,709,prior,4,0,21,8,PLACED,FAILED,54:31.3,336.75
2322397,709,prior,5,1,21,8,CANCELLED,PAID,54:31.3,1071.37
1307498,709,train,6,0,22,6,DELIVERED,REFUNDED,54:31.3,1596.51
1473331,710,prior,1,3,15,,DELIVERED,PAID,54:31.3,2483.86
3234457,710,prior,2,1,22,30,PLACED,REFUNDED,54:31.3,1641.9
3128610,710,prior,3,2,10,30,PLACED,FAILED,54:31.3,1490.92
2018761,710,prior,4,3,11,8,PLACED,FAILED,54:31.3,1579.37
580903,710,prior,5,0,10,11,DELIVERED,REFUNDED,54:31.3,403.87
2035557,710,prior,6,0,8,21,PLACED,FAILED,54:31.3,1964.62
2830190,710,prior,7,3,7,17,PLACED,FAILED,54:31.3,1421.32
968578,710,prior,8,5,20,30,CANCELLED,FAILED,54:31.3,596.45
2364046,710,prior,9,6,20,8,DELIVERED,REFUNDED,54:31.3,592.68
2169464,710,prior,10,0,1,15,DELIVERED,PAID,54:31.3,1349.69
2009386,710,prior,11,0,0,7,DELIVERED,FAILED,54:31.3,1014.52
585652,710,prior,12,0,10,21,PLACED,REFUNDED,54:31.3,1638.6
994324,710,prior,13,5,23,12,CANCELLED,PAID,54:31.3,1637.99
2864505,710,prior,14,2,9,11,CANCELLED,FAILED,54:31.3,184.24
2968331,710,prior,15,3,10,8,DELIVERED,FAILED,54:31.3,1385.18
1232826,710,prior,16,0,20,11,DELIVERED,FAILED,54:31.3,1734.89
1054283,710,train,17,0,9,14,PLACED,REFUNDED,54:31.3,703.39
2962585,711,prior,1,5,6,,DELIVERED,FAILED,54:31.3,1872.88
1240349,711,prior,2,1,10,17,CANCELLED,PAID,54:31.3,823.33
881001,711,prior,3,5,8,11,PLACED,FAILED,54:31.3,1489.64
470395,711,prior,4,5,6,14,DELIVERED,FAILED,54:31.3,1006.52
3158553,711,prior,5,3,21,12,DELIVERED,PAID,54:31.3,308.58
2357159,711,train,6,6,10,10,DELIVERED,REFUNDED,54:31.3,1246.34
2854550,712,prior,1,4,9,,DELIVERED,REFUNDED,54:31.3,286.32
2842572,712,prior,2,0,17,30,DELIVERED,PAID,54:31.3,1630.57
894689,712,prior,3,0,11,30,CANCELLED,PAID,54:31.3,2380.32
475069,712,prior,4,4,9,30,CANCELLED,REFUNDED,54:31.3,683.18
219467,712,train,5,6,17,30,CANCELLED,PAID,54:31.3,339.68
1487718,713,prior,1,3,16,,DELIVERED,REFUNDED,54:31.3,1716.55
3124543,713,prior,2,2,8,13,PLACED,PAID,54:31.3,661.74
3327441,713,prior,3,3,16,8,CANCELLED,PAID,54:31.3,1293.9
2515533,713,prior,4,3,21,7,DELIVERED,FAILED,54:31.3,191.47
765051,713,prior,5,1,17,5,PLACED,FAILED,54:31.3,1633.32
2595504,713,prior,6,5,19,4,DELIVERED,REFUNDED,54:31.3,1902.96
2789376,713,prior,7,1,12,3,CANCELLED,PAID,54:31.3,845.92
1756021,713,prior,8,2,18,8,DELIVERED,PAID,54:31.3,1845.62
3057401,713,prior,9,6,9,4,PLACED,PAID,54:31.3,1196.37
56729,713,prior,10,4,13,5,PLACED,FAILED,54:31.3,2133.93
1432215,713,prior,11,6,17,2,CANCELLED,FAILED,54:31.3,2117.5
3378017,713,prior,12,4,16,30,DELIVERED,REFUNDED,54:31.3,1706.97
463395,713,prior,13,3,18,30,CANCELLED,PAID,54:31.3,696.77
3256063,713,prior,14,1,10,30,CANCELLED,REFUNDED,54:31.3,1603.82
2493442,713,prior,15,3,0,30,DELIVERED,PAID,54:31.3,257.2
398828,713,train,16,2,19,13,DELIVERED,PAID,54:31.3,1165.08
2626050,714,prior,1,5,12,,PLACED,FAILED,54:31.3,1194.85
2536944,714,prior,2,4,10,30,CANCELLED,REFUNDED,54:31.3,152.64
1546044,714,prior,3,5,15,30,CANCELLED,REFUNDED,54:31.3,1596.36
460604,714,prior,4,5,15,7,PLACED,REFUNDED,54:31.3,557.94
2971438,714,prior,5,2,9,30,DELIVERED,PAID,54:31.3,635.88
2167120,714,prior,6,0,10,12,CANCELLED,REFUNDED,54:31.3,1975.58
1378392,714,prior,7,2,13,16,DELIVERED,FAILED,54:31.3,703.17
1004188,714,prior,8,2,13,30,CANCELLED,FAILED,54:31.3,1364.99
1482387,714,prior,9,1,16,13,PLACED,FAILED,54:31.3,967.96
2196008,714,prior,10,5,11,11,DELIVERED,REFUNDED,54:31.3,667.25
44476,714,prior,11,0,23,9,CANCELLED,FAILED,54:31.3,2350.64
951205,714,prior,12,1,11,1,CANCELLED,FAILED,54:31.3,217.84
1985806,714,prior,13,1,18,14,DELIVERED,FAILED,54:31.3,1182.45
222815,714,prior,14,2,9,29,PLACED,REFUNDED,54:31.3,1644.29
2455657,714,prior,15,2,13,7,DELIVERED,REFUNDED,54:31.3,218.08
1985172,714,train,16,6,11,18,DELIVERED,FAILED,54:31.3,1462.01
829120,715,prior,1,1,11,,DELIVERED,REFUNDED,54:31.3,1994.45
2082077,715,prior,2,3,16,9,DELIVERED,FAILED,54:31.3,1651.48
2737545,715,prior,3,1,12,19,PLACED,FAILED,54:31.3,1794.56
53328,715,prior,4,2,11,22,CANCELLED,REFUNDED,54:31.3,391.16
2569468,715,prior,5,1,16,27,PLACED,FAILED,54:31.3,2175.71
188934,715,prior,6,3,17,2,PLACED,PAID,54:31.3,1770.5
1109838,715,prior,7,1,14,30,CANCELLED,PAID,54:31.3,2487.74
882122,715,prior,8,2,13,8,CANCELLED,FAILED,54:31.3,1880.91
1056840,715,prior,9,2,13,14,CANCELLED,PAID,54:31.3,1889.11
3332050,715,prior,10,2,16,14,CANCELLED,FAILED,54:31.3,2065.9
1792143,715,prior,11,4,15,9,PLACED,PAID,54:31.3,1499.13
296461,715,prior,12,0,11,30,CANCELLED,REFUNDED,54:31.3,2497.32
252414,715,prior,13,2,14,9,DELIVERED,FAILED,54:31.3,1270.53
1122780,715,train,14,5,12,10,CANCELLED,PAID,54:31.3,2494.01
387136,716,prior,1,5,15,,DELIVERED,FAILED,54:31.3,1164.49
3211242,716,prior,2,4,8,6,PLACED,FAILED,54:31.3,1211.73
2036596,716,prior,3,5,15,22,CANCELLED,FAILED,54:31.3,953.11
3323696,716,prior,4,2,18,11,DELIVERED,FAILED,54:31.3,1499.05
67479,716,train,5,3,21,8,PLACED,PAID,54:31.3,2105.89
394068,717,prior,1,5,12,,PLACED,PAID,54:31.3,1281.66
1922518,717,prior,2,3,17,5,PLACED,REFUNDED,54:31.3,1054.98
2688928,717,prior,3,5,11,9,CANCELLED,PAID,54:31.3,311.27
1764381,717,prior,4,5,11,21,CANCELLED,FAILED,54:31.3,1988.71
1721967,717,prior,5,1,11,10,DELIVERED,REFUNDED,54:31.3,1801.62
1031285,717,prior,6,6,10,5,PLACED,FAILED,54:31.3,1107.17
1342610,717,prior,7,0,20,8,PLACED,REFUNDED,54:31.3,1376.25
944659,717,train,8,1,18,8,CANCELLED,REFUNDED,54:31.3,1673.23
1369042,718,prior,1,5,16,,CANCELLED,FAILED,54:31.3,972.76
2532994,718,prior,2,6,14,30,DELIVERED,REFUNDED,54:31.3,993.62
590646,718,prior,3,6,13,28,DELIVERED,PAID,54:31.3,854.11
921692,718,train,4,1,7,30,CANCELLED,REFUNDED,54:31.3,1442.46
905061,719,prior,1,6,16,,DELIVERED,PAID,54:31.3,175.25
3346521,719,prior,2,6,16,7,DELIVERED,PAID,54:31.3,1359.85
2711375,719,prior,3,6,10,7,PLACED,PAID,54:31.3,354.65
3218377,719,prior,4,2,8,3,DELIVERED,FAILED,54:31.3,1361.79
24733,719,prior,5,4,10,9,DELIVERED,REFUNDED,54:31.3,1670.41
2470389,719,prior,6,3,11,6,DELIVERED,PAID,54:31.3,401.7
2032312,719,prior,7,1,10,5,PLACED,FAILED,54:31.3,2142.51
2468764,719,prior,8,6,13,5,CANCELLED,FAILED,54:31.3,682.35
1758873,719,prior,9,5,15,27,DELIVERED,REFUNDED,54:31.3,1296.76
1927949,719,prior,10,1,10,3,CANCELLED,FAILED,54:31.3,1186.45
1823662,719,prior,11,0,13,6,PLACED,PAID,54:31.3,530.51
1402892,719,prior,12,1,17,1,CANCELLED,FAILED,54:31.3,232.54
1412586,719,prior,13,0,13,6,DELIVERED,FAILED,54:31.3,1550.02
1717633,719,prior,14,6,12,6,DELIVERED,REFUNDED,54:31.3,480.12
83354,719,prior,15,2,16,3,CANCELLED,PAID,54:31.3,1676.32
576083,719,prior,16,6,16,18,PLACED,FAILED,54:31.3,335.71
2270446,719,prior,17,2,7,10,DELIVERED,PAID,54:31.3,1054.02
789970,719,prior,18,3,10,8,DELIVERED,REFUNDED,54:31.3,2269.03
668028,719,prior,19,1,12,26,PLACED,FAILED,54:31.3,1019.56
2189019,719,prior,20,2,14,8,DELIVERED,REFUNDED,54:31.3,1852.11
1527803,719,prior,21,0,17,5,CANCELLED,FAILED,54:31.3,881.33
131697,719,prior,22,6,11,6,CANCELLED,PAID,54:31.3,788.64
2910729,719,prior,23,0,12,1,PLACED,FAILED,54:31.3,2238.42
339715,719,prior,24,4,7,4,CANCELLED,REFUNDED,54:31.3,1155.03
945286,719,prior,25,0,15,3,PLACED,REFUNDED,54:31.3,1956.39
3290222,719,prior,26,1,13,1,PLACED,REFUNDED,54:31.3,2002.99
947146,719,prior,27,0,9,6,CANCELLED,REFUNDED,54:31.3,2100.6
1300026,719,prior,28,0,15,7,CANCELLED,PAID,54:31.3,2394.81
2232643,719,prior,29,0,17,0,CANCELLED,PAID,54:31.3,976.75
2724425,719,prior,30,3,10,3,CANCELLED,PAID,54:31.3,1073.28
2585218,719,prior,31,4,10,1,CANCELLED,PAID,54:31.3,564.26
2853130,719,prior,32,3,8,6,DELIVERED,PAID,54:31.3,1862.08
1909607,719,prior,33,5,8,2,CANCELLED,FAILED,54:31.3,1859.22
753429,719,prior,34,0,9,2,DELIVERED,REFUNDED,54:31.3,1617.43
2621848,719,prior,35,3,12,3,CANCELLED,FAILED,54:31.3,1552.38
650794,719,prior,36,5,8,2,CANCELLED,REFUNDED,54:31.3,1403.64
1463421,719,prior,37,2,10,4,DELIVERED,REFUNDED,54:31.3,508.51
460468,719,prior,38,6,8,4,CANCELLED,PAID,54:31.3,2455.61
771487,719,prior,39,6,8,0,CANCELLED,PAID,54:31.3,525.71
822072,719,prior,40,1,14,2,PLACED,REFUNDED,54:31.3,1062.88
2585207,719,prior,41,6,11,5,DELIVERED,PAID,54:31.3,177.42
3394797,719,prior,42,3,16,30,PLACED,REFUNDED,54:31.3,440.76
1551104,719,prior,43,4,16,1,PLACED,REFUNDED,54:31.3,1928.23
1373346,719,prior,44,0,14,3,CANCELLED,FAILED,54:31.3,911.7
3372262,719,prior,45,4,13,4,CANCELLED,FAILED,54:31.3,2113.84
1238871,719,prior,46,5,18,1,CANCELLED,FAILED,54:31.3,966.43
1339527,719,prior,47,2,14,4,CANCELLED,REFUNDED,54:31.3,854.24
3295764,719,prior,48,3,7,1,DELIVERED,FAILED,54:31.3,1383.51
1765504,719,prior,49,1,13,5,DELIVERED,PAID,54:31.3,1828.02
376821,719,prior,50,2,11,1,DELIVERED,FAILED,54:31.3,2424.01
2429709,719,prior,51,3,12,8,CANCELLED,PAID,54:31.3,2359.97
780202,719,prior,52,4,11,8,PLACED,FAILED,54:31.3,899.73
2078479,719,prior,53,1,10,4,PLACED,FAILED,54:31.3,599.12
252413,719,prior,54,2,12,1,PLACED,REFUNDED,54:31.3,935.92
107975,719,prior,55,6,13,4,PLACED,PAID,54:31.3,1379.54
1421796,719,prior,56,1,16,2,DELIVERED,REFUNDED,54:31.3,1951.04
1034720,719,prior,57,4,9,3,CANCELLED,FAILED,54:31.3,885.86
3387983,719,prior,58,2,10,5,DELIVERED,REFUNDED,54:31.3,1200.1
1204970,719,prior,59,6,9,4,DELIVERED,FAILED,54:31.3,1530.85
1999019,719,prior,60,0,11,1,CANCELLED,REFUNDED,54:31.3,303.3
1910078,719,prior,61,3,16,3,CANCELLED,FAILED,54:31.3,1962.75
792442,719,prior,62,0,16,4,PLACED,PAID,54:31.3,1307.71
2419374,719,prior,63,2,14,2,CANCELLED,FAILED,54:31.3,891.3
1558672,719,prior,64,3,16,1,PLACED,PAID,54:31.3,2485.63
449408,719,prior,65,0,19,4,PLACED,PAID,54:31.3,917.21
2524630,719,prior,66,3,17,3,PLACED,FAILED,54:31.3,351.64
254480,719,prior,67,5,9,2,CANCELLED,FAILED,54:31.3,1928.61
3135551,719,prior,68,6,11,1,DELIVERED,REFUNDED,54:31.3,152.65
95274,719,prior,69,0,13,8,PLACED,PAID,54:31.3,911.82
2470812,719,prior,70,1,16,1,CANCELLED,FAILED,54:31.3,1204.97
2905578,719,prior,71,0,14,6,CANCELLED,REFUNDED,54:31.3,249.87
2006691,719,prior,72,4,17,4,DELIVERED,PAID,54:31.3,554.36
3107150,719,train,73,6,19,2,DELIVERED,REFUNDED,54:31.3,1947.8
2108595,720,prior,1,1,22,,PLACED,PAID,54:31.3,629.54
537024,720,prior,2,3,8,9,PLACED,REFUNDED,54:31.3,2394.72
78907,720,prior,3,2,12,6,PLACED,PAID,54:31.3,1280.9
541735,720,prior,4,1,8,6,DELIVERED,FAILED,54:31.3,1450.76
3168962,720,prior,5,1,9,7,CANCELLED,REFUNDED,54:31.3,1852.87
2535227,720,prior,6,1,10,14,CANCELLED,FAILED,54:31.3,512.46
1245862,720,prior,7,1,9,7,CANCELLED,REFUNDED,54:31.3,2422.61
1685713,720,prior,8,0,20,13,PLACED,REFUNDED,54:31.3,2017.17
2405966,720,prior,9,3,13,17,PLACED,REFUNDED,54:31.3,1887.32
2670433,720,prior,10,2,23,13,DELIVERED,REFUNDED,54:31.3,1109.95
1253990,720,prior,11,1,8,6,PLACED,FAILED,54:31.3,520.16
702531,720,prior,12,1,7,7,CANCELLED,REFUNDED,54:31.3,1390.88
2043070,720,prior,13,1,10,21,DELIVERED,PAID,54:31.3,1810.96
1197953,720,prior,14,3,14,2,DELIVERED,FAILED,54:31.3,472.46
1845740,720,prior,15,6,18,10,CANCELLED,PAID,54:31.3,1973.17
2024459,720,prior,16,1,10,9,DELIVERED,FAILED,54:31.3,2150.1
2845169,720,prior,17,4,0,24,DELIVERED,REFUNDED,54:31.3,2228.26
3212523,720,prior,18,0,23,30,CANCELLED,PAID,54:31.3,912.18
1495975,720,prior,19,0,16,14,CANCELLED,FAILED,54:31.3,230.86
501970,720,prior,20,0,22,21,DELIVERED,FAILED,54:31.3,960.7
2438324,720,prior,21,0,15,21,DELIVERED,FAILED,54:31.3,172.19
2569347,720,prior,22,0,19,30,CANCELLED,REFUNDED,54:31.3,802.47
